jahr,herkunft,stadtkreis,quartier,anzahl
2014,Ausland,Seen,Ganzenbühl,29
2014,Ausland,Seen,Ganzenbühl,24
2014,Ausland,Seen,Ganzenbühl,23
2014,Schweiz,Seen,Ganzenbühl,2280
2014,Ausland,Seen,Ganzenbühl,32
2014,Ausland,Seen,Ganzenbühl,38
2014,Ausland,Seen,Ganzenbühl,21
2014,Schweiz,Seen,Gotzenwil,615
2014,Ausland,Oberwinterthur,Grüze,21
2014,Ausland,Oberwinterthur,Grüze,21
2014,Ausland,Oberwinterthur,Grüze,37
2014,Ausland,Oberwinterthur,Grüze,110
2014,Ausland,Oberwinterthur,Grüze,64
2014,Ausland,Oberwinterthur,Grüze,30
2014,Ausland,Oberwinterthur,Grüze,35
2014,Schweiz,Oberwinterthur,Grüze,1298
2014,Ausland,Oberwinterthur,Grüze,24
2014,Ausland,Oberwinterthur,Grüze,25
2014,Ausland,Oberwinterthur,Guggenbühl,96
2014,Ausland,Oberwinterthur,Guggenbühl,49
2014,Ausland,Oberwinterthur,Guggenbühl,121
2014,Ausland,Oberwinterthur,Guggenbühl,37
2014,Ausland,Oberwinterthur,Guggenbühl,161
2014,Ausland,Oberwinterthur,Guggenbühl,288
2014,Ausland,Oberwinterthur,Guggenbühl,94
2014,Ausland,Oberwinterthur,Guggenbühl,223
2014,Ausland,Oberwinterthur,Guggenbühl,48
2014,Ausland,Oberwinterthur,Guggenbühl,115
2014,Schweiz,Oberwinterthur,Guggenbühl,3884
2014,Ausland,Oberwinterthur,Guggenbühl,145
2014,Ausland,Oberwinterthur,Guggenbühl,36
2014,Ausland,Oberwinterthur,Guggenbühl,173
2014,Ausland,Oberwinterthur,Guggenbühl,87
2014,Ausland,Oberwinterthur,Guggenbühl,3
2014,Ausland,Oberwinterthur,Guggenbühl,29
2014,Ausland,Mattenbach,Gutschick,35
2014,Ausland,Mattenbach,Gutschick,66
2014,Ausland,Mattenbach,Gutschick,71
2014,Ausland,Mattenbach,Gutschick,193
2014,Ausland,Mattenbach,Gutschick,74
2014,Ausland,Mattenbach,Gutschick,102
2014,Ausland,Mattenbach,Gutschick,24
2014,Ausland,Mattenbach,Gutschick,34
2014,Schweiz,Mattenbach,Gutschick,2121
2014,Ausland,Mattenbach,Gutschick,64
2014,Ausland,Mattenbach,Gutschick,23
2014,Ausland,Mattenbach,Gutschick,207
2014,Ausland,Mattenbach,Gutschick,56
2014,Schweiz,Wülflingen,Hardau,299
2014,Ausland,Wülflingen,Härti,40
2014,Ausland,Wülflingen,Härti,41
2014,Ausland,Wülflingen,Härti,56
2014,Ausland,Wülflingen,Härti,23
2014,Ausland,Wülflingen,Härti,134
2014,Ausland,Wülflingen,Härti,200
2014,Ausland,Wülflingen,Härti,114
2014,Ausland,Wülflingen,Härti,105
2014,Ausland,Wülflingen,Härti,25
2014,Ausland,Wülflingen,Härti,66
2014,Schweiz,Wülflingen,Härti,2409
2014,Ausland,Wülflingen,Härti,82
2014,Ausland,Wülflingen,Härti,49
2014,Ausland,Wülflingen,Härti,69
2014,Ausland,Wülflingen,Härti,69
2014,Ausland,Wülflingen,Härti,22
2014,Ausland,Oberwinterthur,Hegi,74
2014,Ausland,Oberwinterthur,Hegi,34
2014,Ausland,Oberwinterthur,Hegi,150
2014,Ausland,Oberwinterthur,Hegi,184
2014,Ausland,Oberwinterthur,Hegi,139
2014,Ausland,Oberwinterthur,Hegi,29
2014,Ausland,Oberwinterthur,Hegi,46
2014,Ausland,Oberwinterthur,Hegi,28
2014,Schweiz,Oberwinterthur,Hegi,2513
2014,Ausland,Oberwinterthur,Hegi,35
2014,Ausland,Oberwinterthur,Hegi,39
2014,Ausland,Oberwinterthur,Hegi,56
2014,Ausland,Oberwinterthur,Hegi,12
2014,Ausland,Oberwinterthur,Hegmatten,38
2014,Ausland,Oberwinterthur,Hegmatten,25
2014,Ausland,Oberwinterthur,Hegmatten,39
2014,Ausland,Oberwinterthur,Hegmatten,118
2014,Ausland,Oberwinterthur,Hegmatten,96
2014,Ausland,Oberwinterthur,Hegmatten,40
2014,Schweiz,Oberwinterthur,Hegmatten,1380
2014,Ausland,Oberwinterthur,Hegmatten,35
2014,Ausland,Stadt,Heiligberg,38
2014,Ausland,Stadt,Heiligberg,173
2014,Ausland,Stadt,Heiligberg,80
2014,Ausland,Stadt,Heiligberg,34
2014,Schweiz,Stadt,Heiligberg,3024
2014,Ausland,Stadt,Heiligberg,22
2014,Ausland,Stadt,Heiligberg,22
2014,Ausland,Stadt,Heiligberg,27
2014,Ausland,Stadt,Heiligberg,23
2014,Ausland,Stadt,Heiligberg,27
2014,Ausland,Seen,Iberg,33
2014,Ausland,Seen,Iberg,38
2014,Schweiz,Seen,Iberg,949
2014,Ausland,Stadt,Lind,37
2014,Ausland,Stadt,Lind,40
2014,Ausland,Stadt,Lind,61
2014,Ausland,Stadt,Lind,356
2014,Ausland,Stadt,Lind,104
2014,Ausland,Stadt,Lind,25
2014,Ausland,Stadt,Lind,35
2014,Ausland,Stadt,Lind,54
2014,Schweiz,Stadt,Lind,4579
2014,Ausland,Stadt,Lind,30
2014,Ausland,Stadt,Lind,48
2014,Ausland,Stadt,Lind,36
2014,Ausland,Stadt,Lind,63
2014,Ausland,Wülflingen,Lindenplatz,42
2014,Ausland,Wülflingen,Lindenplatz,24
2014,Ausland,Wülflingen,Lindenplatz,63
2014,Ausland,Wülflingen,Lindenplatz,89
2014,Ausland,Wülflingen,Lindenplatz,129
2014,Ausland,Wülflingen,Lindenplatz,53
2014,Ausland,Wülflingen,Lindenplatz,58
2014,Ausland,Wülflingen,Lindenplatz,48
2014,Schweiz,Wülflingen,Lindenplatz,1999
2014,Ausland,Wülflingen,Lindenplatz,56
2014,Ausland,Wülflingen,Lindenplatz,22
2014,Ausland,Wülflingen,Lindenplatz,26
2014,Schweiz,Wülflingen,Neuburg,152
2014,Ausland,Stadt,Neuwiesen,34
2014,Ausland,Stadt,Neuwiesen,50
2014,Ausland,Stadt,Neuwiesen,81
2014,Ausland,Stadt,Neuwiesen,248
2014,Ausland,Stadt,Neuwiesen,114
2014,Ausland,Stadt,Neuwiesen,34
2014,Ausland,Stadt,Neuwiesen,26
2014,Ausland,Stadt,Neuwiesen,40
2014,Ausland,Stadt,Neuwiesen,40
2014,Schweiz,Stadt,Neuwiesen,2917
2014,Ausland,Stadt,Neuwiesen,40
2014,Ausland,Stadt,Neuwiesen,24
2014,Ausland,Stadt,Neuwiesen,35
2014,Ausland,Stadt,Neuwiesen,30
2014,Ausland,Stadt,Neuwiesen,2
2014,Ausland,Stadt,Neuwiesen,50
2014,Ausland,Wülflingen,Niederfeld,52
2014,Ausland,Wülflingen,Niederfeld,78
2014,Schweiz,Wülflingen,Niederfeld,1263
2014,Ausland,Wülflingen,Oberfeld,74
2014,Ausland,Wülflingen,Oberfeld,30
2014,Ausland,Wülflingen,Oberfeld,75
2014,Ausland,Wülflingen,Oberfeld,28
2014,Ausland,Wülflingen,Oberfeld,274
2014,Ausland,Wülflingen,Oberfeld,301
2014,Ausland,Wülflingen,Oberfeld,88
2014,Ausland,Wülflingen,Oberfeld,101
2014,Ausland,Wülflingen,Oberfeld,23
2014,Ausland,Wülflingen,Oberfeld,43
2014,Ausland,Wülflingen,Oberfeld,68
2014,Schweiz,Wülflingen,Oberfeld,3681
2014,Ausland,Wülflingen,Oberfeld,88
2014,Ausland,Wülflingen,Oberfeld,42
2014,Ausland,Wülflingen,Oberfeld,106
2014,Ausland,Wülflingen,Oberfeld,65
2014,Ausland,Wülflingen,Oberfeld,37
2014,Ausland,Seen,Oberseen,24
2014,Ausland,Seen,Oberseen,72
2014,Ausland,Seen,Oberseen,60
2014,Ausland,Seen,Oberseen,21
2014,Schweiz,Seen,Oberseen,2120
2014,Ausland,Seen,Oberseen,27
2014,Schweiz,Oberwinterthur,Reutlingen,343
2014,Schweiz,Oberwinterthur,Ricketwil,83
2014,Ausland,Veltheim,Rosenberg,21
2014,Ausland,Veltheim,Rosenberg,29
2014,Ausland,Veltheim,Rosenberg,57
2014,Ausland,Veltheim,Rosenberg,247
2014,Ausland,Veltheim,Rosenberg,144
2014,Ausland,Veltheim,Rosenberg,31
2014,Ausland,Veltheim,Rosenberg,59
2014,Ausland,Veltheim,Rosenberg,21
2014,Ausland,Veltheim,Rosenberg,61
2014,Schweiz,Veltheim,Rosenberg,4638
2014,Ausland,Veltheim,Rosenberg,74
2014,Ausland,Veltheim,Rosenberg,39
2014,Ausland,Veltheim,Rosenberg,25
2014,Ausland,Töss,Schlosstal,40
2014,Ausland,Töss,Schlosstal,25
2014,Ausland,Töss,Schlosstal,69
2014,Ausland,Töss,Schlosstal,113
2014,Ausland,Töss,Schlosstal,203
2014,Ausland,Töss,Schlosstal,92
2014,Ausland,Töss,Schlosstal,103
2014,Ausland,Töss,Schlosstal,24
2014,Ausland,Töss,Schlosstal,37
2014,Schweiz,Töss,Schlosstal,2213
2014,Ausland,Töss,Schlosstal,94
2014,Ausland,Töss,Schlosstal,29
2014,Ausland,Töss,Schlosstal,102
2014,Ausland,Töss,Schlosstal,45
2014,Ausland,Töss,Schlosstal,22
2014,Ausland,Töss,Schlosstal,1
2014,Ausland,Seen,Sennhof,34
2014,Ausland,Seen,Sennhof,60
2014,Ausland,Seen,Sennhof,64
2014,Ausland,Seen,Sennhof,22
2014,Ausland,Seen,Sennhof,113
2014,Schweiz,Seen,Sennhof,822
2014,Ausland,Seen,Sennhof,25
2014,Ausland,Seen,Sonnenberg,33
2014,Schweiz,Seen,Sonnenberg,849
2014,Schweiz,Oberwinterthur,Stadel,263
2014,Ausland,Wülflingen,Taggenberg,30
2014,Ausland,Wülflingen,Taggenberg,38
2014,Schweiz,Wülflingen,Taggenberg,717
2014,Ausland,Oberwinterthur,Talacker,76
2014,Ausland,Oberwinterthur,Talacker,51
2014,Ausland,Oberwinterthur,Talacker,117
2014,Ausland,Oberwinterthur,Talacker,26
2014,Ausland,Oberwinterthur,Talacker,367
2014,Ausland,Oberwinterthur,Talacker,223
2014,Ausland,Oberwinterthur,Talacker,71
2014,Ausland,Oberwinterthur,Talacker,102
2014,Ausland,Oberwinterthur,Talacker,38
2014,Ausland,Oberwinterthur,Talacker,58
2014,Schweiz,Oberwinterthur,Talacker,4781
2014,Ausland,Oberwinterthur,Talacker,69
2014,Ausland,Oberwinterthur,Talacker,35
2014,Ausland,Oberwinterthur,Talacker,61
2014,Ausland,Oberwinterthur,Talacker,54
2014,Ausland,Oberwinterthur,Talacker,36
2014,Ausland,Oberwinterthur,Talacker,1
2014,Ausland,Oberwinterthur,Talacker,41
2014,Ausland,Stadt,Tössfeld,37
2014,Ausland,Stadt,Tössfeld,38
2014,Ausland,Stadt,Tössfeld,81
2014,Ausland,Stadt,Tössfeld,151
2014,Ausland,Stadt,Tössfeld,213
2014,Ausland,Stadt,Tössfeld,37
2014,Ausland,Stadt,Tössfeld,76
2014,Ausland,Stadt,Tössfeld,21
2014,Ausland,Stadt,Tössfeld,32
2014,Schweiz,Stadt,Tössfeld,2176
2014,Ausland,Stadt,Tössfeld,46
2014,Ausland,Stadt,Tössfeld,38
2014,Ausland,Stadt,Tössfeld,55
2014,Ausland,Stadt,Tössfeld,49
2014,Ausland,Stadt,Tössfeld,1
2014,Ausland,Stadt,Tössfeld,29
2014,Ausland,unbekannt,unbekannt,1
2014,Ausland,unbekannt,unbekannt,1
2014,Ausland,unbekannt,unbekannt,3
2014,Ausland,unbekannt,unbekannt,1
2014,Ausland,unbekannt,unbekannt,1
2014,Ausland,unbekannt,unbekannt,1
2014,Schweiz,unbekannt,unbekannt,9
2014,Ausland,unbekannt,unbekannt,1
2014,Ausland,unbekannt,unbekannt,2
2014,Ausland,unbekannt,unbekannt,2
2014,Ausland,unbekannt,unbekannt,1
2014,Ausland,Seen,Waldegg,33
2014,Ausland,Seen,Waldegg,26
2014,Schweiz,Seen,Waldegg,1059
2014,Ausland,Seen,Waser,26
2014,Ausland,Seen,Waser,69
2014,Ausland,Seen,Waser,22
2014,Ausland,Seen,Waser,161
2014,Ausland,Seen,Waser,254
2014,Ausland,Seen,Waser,105
2014,Ausland,Seen,Waser,33
2014,Ausland,Seen,Waser,39
2014,Ausland,Seen,Waser,54
2014,Schweiz,Seen,Waser,3830
2014,Ausland,Seen,Waser,38
2014,Ausland,Seen,Waser,36
2014,Ausland,Seen,Waser,102
2014,Ausland,Seen,Waser,46
2014,Ausland,Seen,Waser,23
2014,Ausland,Seen,Waser,1
2014,Ausland,Wülflingen,Weinberg,36
2014,Ausland,Wülflingen,Weinberg,36
2014,Ausland,Wülflingen,Weinberg,23
2014,Schweiz,Wülflingen,Weinberg,897
2014,Ausland,Wülflingen,Weinberg,21
2014,Ausland,Wülflingen,Weinberg,1
2014,Ausland,Oberwinterthur,Zinzikon,48
2014,Ausland,Oberwinterthur,Zinzikon,179
2014,Ausland,Oberwinterthur,Zinzikon,125
2014,Ausland,Oberwinterthur,Zinzikon,23
2014,Ausland,Oberwinterthur,Zinzikon,26
2014,Schweiz,Oberwinterthur,Zinzikon,2114
2014,Ausland,Oberwinterthur,Zinzikon,23
2014,Ausland,Oberwinterthur,Zinzikon,55
2014,Ausland,Oberwinterthur,Zinzikon,40
2014,Ausland,Oberwinterthur,Zinzikon,25
